#,Date-Time (CST/CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,End of File
480,11/13/2023 17:42:55,71.19,27.680,36.16,,
481,11/13/2023 17:52:55,71.19,28.140,36.58,,
482,11/13/2023 18:02:55,71.24,28.350,36.81,,
483,11/13/2023 18:12:55,71.19,28.640,37.02,,
484,11/13/2023 18:22:55,71.10,28.880,37.15,,
485,11/13/2023 18:32:55,71.06,29.060,37.28,,
486,11/13/2023 18:42:55,70.97,29.260,37.38,,
487,11/13/2023 18:52:55,70.88,29.510,37.52,,
488,11/13/2023 19:02:55,70.81,29.740,37.65,,
489,11/13/2023 19:12:55,70.72,29.950,37.76,,
490,11/13/2023 19:22:55,70.63,30.160,37.85,,
491,11/13/2023 19:32:55,70.50,30.380,37.94,,
492,11/13/2023 19:42:55,70.41,30.590,38.03,,
493,11/13/2023 19:52:55,70.32,30.800,38.13,,
494,11/13/2023 20:02:55,70.25,31.010,38.24,,
495,11/13/2023 20:12:55,70.11,31.150,38.23,,
496,11/13/2023 20:22:55,70.16,31.320,38.42,,
497,11/13/2023 20:32:55,70.20,31.350,38.47,,
498,11/13/2023 20:42:55,70.25,31.670,38.78,,
499,11/13/2023 20:52:55,70.11,31.610,38.60,,
500,11/13/2023 21:02:55,69.98,31.750,38.60,,
501,11/13/2023 21:12:55,69.91,31.930,38.68,,
502,11/13/2023 21:22:55,69.76,32.150,38.74,,
503,11/13/2023 21:32:55,69.69,32.280,38.78,,
504,11/13/2023 21:42:55,69.64,32.440,38.86,,
505,11/13/2023 21:52:55,69.82,32.420,39.00,,
506,11/13/2023 22:02:55,69.82,32.560,39.11,,
507,11/13/2023 22:12:55,69.73,32.620,39.08,,
508,11/13/2023 22:22:55,69.60,32.710,39.04,,
509,11/13/2023 22:32:55,69.51,32.850,39.07,,
510,11/13/2023 22:42:55,69.39,33.000,39.07,,
511,11/13/2023 22:52:55,69.39,33.220,39.24,,
512,11/13/2023 23:02:55,69.51,33.170,39.32,,
513,11/13/2023 23:12:55,69.55,33.430,39.55,,
514,11/13/2023 23:22:55,69.48,33.310,39.39,,
515,11/13/2023 23:32:55,69.39,33.400,39.38,,
516,11/13/2023 23:42:55,69.26,33.510,39.35,,
517,11/13/2023 23:52:55,69.13,33.610,39.32,,
518,11/14/2023 00:02:55,69.26,33.690,39.49,,
519,11/14/2023 00:12:55,69.48,33.550,39.58,,
520,11/14/2023 00:22:55,69.51,33.870,39.85,,
521,11/14/2023 00:32:55,69.39,33.770,39.66,,
522,11/14/2023 00:42:55,69.26,33.830,39.60,,
523,11/14/2023 00:52:55,69.13,33.900,39.54,,
524,11/14/2023 01:02:55,69.04,34.020,39.55,,
525,11/14/2023 01:12:55,69.17,34.060,39.69,,
526,11/14/2023 01:22:55,69.35,34.050,39.85,,
527,11/14/2023 01:32:55,69.26,34.120,39.82,,
528,11/14/2023 01:42:55,69.17,34.080,39.71,,
529,11/14/2023 01:52:55,69.01,34.170,39.64,,
530,11/14/2023 02:02:55,68.83,34.310,39.58,,
531,11/14/2023 02:12:55,68.83,34.390,39.64,,
532,11/14/2023 02:22:55,69.08,34.360,39.84,,
533,11/14/2023 02:32:55,69.08,34.550,39.98,,
534,11/14/2023 02:42:55,68.95,34.410,39.77,,
535,11/14/2023 02:52:55,68.83,34.490,39.72,,
536,11/14/2023 03:02:55,68.65,34.610,39.65,,
537,11/14/2023 03:12:55,68.58,34.760,39.69,,
538,11/14/2023 03:22:55,68.79,34.670,39.82,,
539,11/14/2023 03:32:55,68.95,34.690,39.98,,
540,11/14/2023 03:42:55,68.86,34.700,39.90,,
541,11/14/2023 03:52:55,68.70,34.720,39.77,,
542,11/14/2023 04:02:55,68.52,34.810,39.69,,
543,11/14/2023 04:12:55,68.40,34.990,39.70,,
544,11/14/2023 04:22:55,68.49,35.020,39.80,,
545,11/14/2023 04:32:55,68.70,34.940,39.94,,
546,11/14/2023 04:42:55,68.86,34.780,39.96,,
547,11/14/2023 04:52:55,69.01,34.680,40.02,,
548,11/14/2023 05:02:55,69.13,34.630,40.09,,
549,11/14/2023 05:12:55,69.04,34.710,40.07,,
550,11/14/2023 05:22:55,68.92,34.720,39.97,,
551,11/14/2023 05:32:55,68.70,34.900,39.91,,
552,11/14/2023 05:42:55,68.52,35.000,39.82,,
553,11/14/2023 05:52:55,68.40,35.150,39.82,,
554,11/14/2023 06:02:55,68.40,35.190,39.85,,
555,11/14/2023 06:12:55,68.58,35.110,39.95,,
556,11/14/2023 06:22:55,68.74,35.130,40.11,,
557,11/14/2023 06:32:55,68.70,35.140,40.09,,
558,11/14/2023 06:42:55,68.52,35.100,39.90,,
559,11/14/2023 06:52:55,68.36,35.220,39.84,,
560,11/14/2023 07:02:55,68.18,35.390,39.81,,
561,11/14/2023 07:12:55,68.18,35.580,39.94,,
562,11/14/2023 07:22:55,68.45,35.380,40.03,,
563,11/14/2023 07:32:55,68.52,34.770,39.66,,
564,11/14/2023 07:42:55,68.65,34.760,39.76,,
565,11/14/2023 07:52:55,68.83,34.410,39.65,,
566,11/14/2023 08:02:55,68.95,34.410,39.76,,
567,11/14/2023 08:12:55,69.08,34.550,39.98,,
568,11/14/2023 08:22:55,69.08,34.790,40.16,,
569,11/14/2023 08:32:55,69.01,34.810,40.11,,
570,11/14/2023 08:42:55,68.86,34.920,40.07,,
571,11/14/2023 08:52:55,68.79,35.030,40.08,,
572,11/14/2023 09:02:55,68.79,35.030,40.08,,
573,11/14/2023 09:12:55,68.95,35.120,40.29,,
574,11/14/2023 09:22:55,69.17,35.020,40.41,,
575,11/14/2023 09:32:55,69.39,34.970,40.56,,
576,11/14/2023 09:42:55,69.39,35.000,40.59,,
577,11/14/2023 09:52:55,69.30,34.990,40.49,,
578,11/14/2023 10:02:55,69.26,35.130,40.57,,
579,11/14/2023 10:12:55,69.21,35.270,40.63,,
580,11/14/2023 10:22:55,69.21,35.270,40.63,,
581,11/14/2023 10:32:55,69.39,35.140,40.69,,
582,11/14/2023 10:42:55,69.51,35.110,40.77,,
583,11/14/2023 10:52:55,69.48,34.360,40.19,,
584,11/14/2023 11:02:55,69.42,34.010,39.88,,
585,11/14/2023 11:12:55,69.39,33.180,39.22,,
586,11/14/2023 11:22:55,69.39,34.070,39.89,,
587,11/14/2023 11:32:55,69.39,33.810,39.70,,
588,11/14/2023 11:42:55,69.42,34.330,40.12,,
589,11/14/2023 11:52:55,69.55,34.260,40.18,,
590,11/14/2023 12:02:55,69.69,33.750,39.91,,
591,11/14/2023 12:12:55,69.91,32.260,38.95,,
592,11/14/2023 12:22:55,69.94,32.810,39.42,,
593,11/14/2023 12:32:55,69.98,32.830,39.46,,
594,11/14/2023 12:42:55,70.03,31.150,38.17,,
595,11/14/2023 12:52:55,70.07,32.120,38.98,,
596,11/14/2023 13:02:55,70.11,31.900,38.83,,
597,11/14/2023 13:12:55,70.16,31.270,38.38,,
598,11/14/2023 13:22:55,70.25,31.160,38.36,,
599,11/14/2023 13:32:55,70.29,30.630,37.95,,
600,11/14/2023 13:42:55,70.32,30.360,37.76,,
601,11/14/2023 13:52:55,70.38,28.660,36.34,,
602,11/14/2023 14:02:55,70.41,28.640,36.36,,
603,11/14/2023 14:12:55,70.50,29.900,37.53,,
604,11/14/2023 14:22:55,70.59,29.860,37.57,,
605,11/14/2023 14:32:55,70.63,28.250,36.19,,
606,11/14/2023 14:42:55,70.68,27.920,35.95,,
607,11/14/2023 14:52:55,70.72,27.820,35.89,,
608,11/14/2023 15:02:55,70.75,27.010,35.18,,
609,11/14/2023 15:12:55,70.84,27.280,35.50,,
610,11/14/2023 15:22:55,70.93,27.960,36.20,,
611,11/14/2023 15:32:55,70.97,27.440,35.75,,
612,11/14/2023 15:42:55,71.02,27.800,36.13,,
613,11/14/2023 15:52:55,71.06,28.270,36.58,,
614,11/14/2023 16:02:55,71.19,28.120,36.56,,
615,11/14/2023 16:12:55,71.28,28.040,36.56,,
616,11/14/2023 16:22:55,71.37,27.920,36.53,,
617,11/14/2023 16:32:55,71.37,27.880,36.50,,
618,11/14/2023 16:42:55,71.37,27.830,36.45,,
619,11/14/2023 16:52:55,71.37,27.920,36.53,,
620,11/14/2023 17:02:55,71.31,28.290,36.82,,
621,11/14/2023 17:12:55,71.28,28.180,36.69,,
622,11/14/2023 17:22:55,71.28,27.790,36.34,,
623,11/14/2023 17:32:55,71.24,28.010,36.51,,
624,11/14/2023 17:42:55,71.19,28.370,36.78,,
625,11/14/2023 17:52:55,71.10,28.760,37.05,,
626,11/14/2023 18:02:55,71.06,28.890,37.13,,
627,11/14/2023 18:12:55,70.97,29.160,37.30,,
628,11/14/2023 18:22:55,70.93,29.290,37.38,,
629,11/14/2023 18:32:55,70.84,29.490,37.47,,
630,11/14/2023 18:42:55,70.81,29.680,37.61,,
631,11/14/2023 18:52:55,70.72,29.840,37.66,,
632,11/14/2023 19:02:55,70.63,30.040,37.75,,
633,11/14/2023 19:12:55,70.54,30.230,37.84,,
634,11/14/2023 19:22:55,70.47,30.380,37.90,,
635,11/14/2023 19:32:55,70.38,30.570,37.98,,
636,11/14/2023 19:42:55,70.29,30.730,38.03,,
637,11/14/2023 19:52:55,70.25,30.850,38.11,,
638,11/14/2023 20:02:55,70.16,31.040,38.18,,
639,11/14/2023 20:12:55,70.16,31.130,38.26,,
640,11/14/2023 20:22:55,70.25,31.130,38.33,,
641,11/14/2023 20:32:55,70.20,31.380,38.50,,
642,11/14/2023 20:42:55,70.16,31.400,38.48,,
643,11/14/2023 20:52:55,70.03,31.560,38.50,,
644,11/14/2023 21:02:55,69.94,31.710,38.54,,
645,11/14/2023 21:12:55,69.85,31.930,38.64,,
646,11/14/2023 21:22:55,69.76,32.100,38.69,,
647,11/14/2023 21:32:55,69.69,32.210,38.72,,
648,11/14/2023 21:42:55,69.76,32.200,38.77,,
649,11/14/2023 21:52:55,69.91,32.240,38.94,,
650,11/14/2023 22:02:55,69.85,32.400,39.01,,
651,11/14/2023 22:12:55,69.76,32.530,39.04,,
652,11/14/2023 22:22:55,69.64,32.670,39.03,,
653,11/14/2023 22:32:55,69.51,32.650,38.91,,
654,11/14/2023 22:42:55,69.48,32.870,39.05,,
655,11/14/2023 22:52:55,69.42,32.890,39.02,,
656,11/14/2023 23:02:55,69.51,32.920,39.12,,
657,11/14/2023 23:12:55,69.60,33.000,39.26,,
658,11/14/2023 23:22:55,69.55,33.160,39.34,,
659,11/14/2023 23:32:55,69.42,33.150,39.22,,
660,11/14/2023 23:42:55,69.35,33.240,39.23,,
661,11/14/2023 23:52:55,69.21,33.290,39.14,,
662,11/15/2023 00:02:55,69.17,33.540,39.30,,
663,11/15/2023 00:12:55,69.26,33.480,39.34,,
664,11/15/2023 00:22:55,69.39,33.580,39.52,,
665,11/15/2023 00:32:55,69.30,33.670,39.51,,
666,11/15/2023 00:42:55,69.21,33.650,39.42,,
667,11/15/2023 00:52:55,69.08,33.770,39.40,,
668,11/15/2023 01:02:55,68.92,33.860,39.32,,
669,11/15/2023 01:12:55,68.95,33.960,39.43,,
670,11/15/2023 01:22:55,69.08,33.920,39.51,,
671,11/15/2023 01:32:55,69.21,34.080,39.74,,
672,11/15/2023 01:42:55,69.13,34.040,39.65,,
673,11/15/2023 01:52:55,69.01,34.040,39.54,,
674,11/15/2023 02:02:55,68.83,34.160,39.47,,
675,11/15/2023 02:12:55,68.70,34.270,39.44,,
676,11/15/2023 02:22:55,68.79,34.390,39.61,,
677,11/15/2023 02:32:55,68.95,34.330,39.71,,
678,11/15/2023 02:42:55,69.08,34.410,39.87,,
679,11/15/2023 02:52:55,69.01,34.330,39.75,,
680,11/15/2023 03:02:55,68.86,34.410,39.68,,
681,11/15/2023 03:12:55,68.74,34.520,39.66,,
682,11/15/2023 03:22:55,68.61,34.690,39.68,,
683,11/15/2023 03:32:55,68.61,34.740,39.71,,
684,11/15/2023 03:42:55,68.79,34.710,39.85,,
685,11/15/2023 03:52:55,68.95,34.610,39.91,,
686,11/15/2023 04:02:55,69.08,34.500,39.95,,
687,11/15/2023 04:12:55,69.21,34.420,40.00,,
688,11/15/2023 04:22:55,69.13,34.530,40.01,,
689,11/15/2023 04:32:55,68.92,34.630,39.90,,
690,11/15/2023 04:42:55,68.79,34.770,39.89,,
691,11/15/2023 04:52:55,68.61,34.890,39.82,,
692,11/15/2023 05:02:55,68.52,35.020,39.84,,
693,11/15/2023 05:12:55,68.58,35.080,39.93,,
694,11/15/2023 05:22:55,68.74,35.020,40.03,,
695,11/15/2023 05:32:55,68.83,35.160,40.21,,
696,11/15/2023 05:42:55,68.70,35.040,40.01,,
697,11/15/2023 05:52:55,68.52,35.130,39.92,,
698,11/15/2023 06:02:55,68.36,35.260,39.87,,
699,11/15/2023 06:12:55,68.23,35.410,39.87,,
700,11/15/2023 06:22:55,68.45,35.390,40.04,,
701,11/15/2023 06:32:55,68.61,35.270,40.10,,
702,11/15/2023 06:42:55,68.79,35.170,40.18,,
703,11/15/2023 06:52:55,68.95,35.050,40.24,,
704,11/15/2023 07:02:55,69.08,34.960,40.29,,
705,11/15/2023 07:12:55,69.04,35.000,40.29,,
706,11/15/2023 07:22:55,68.92,35.060,40.22,,
707,11/15/2023 07:32:55,68.79,35.220,40.22,,
708,11/15/2023 07:42:55,68.65,35.290,40.15,,
709,11/15/2023 07:52:55,68.52,35.410,40.12,,
710,11/15/2023 08:02:55,68.61,35.510,40.27,,
711,11/15/2023 08:12:55,68.83,35.350,40.35,,
712,11/15/2023 08:22:55,69.01,34.530,39.90,,
713,11/15/2023 08:32:55,68.92,35.130,40.27,,
714,11/15/2023 08:42:55,68.83,35.080,40.15,,
715,11/15/2023 08:52:55,68.70,35.000,39.98,,
716,11/15/2023 09:02:55,68.65,35.150,40.04,,
717,11/15/2023 09:12:55,68.70,35.220,40.15,,
718,11/15/2023 09:22:55,69.01,35.180,40.38,,
719,11/15/2023 09:32:55,69.26,35.120,40.56,,
720,11/15/2023 09:42:55,69.30,35.060,40.55,,
721,11/15/2023 09:52:55,69.26,35.030,40.49,,
722,11/15/2023 10:02:55,69.30,35.130,40.60,,
723,11/15/2023 10:12:55,69.39,35.310,40.81,,
724,11/15/2023 10:22:55,69.17,34.010,39.66,,
725,11/15/2023 10:32:55,69.17,35.290,40.61,,
726,11/15/2023 10:42:55,69.35,34.770,40.38,,
727,11/15/2023 10:52:55,69.64,34.860,40.70,,
728,11/15/2023 11:02:55,69.91,34.870,40.95,,
729,11/15/2023 11:12:55,69.94,34.840,40.96,,
730,11/15/2023 11:22:55,69.98,34.900,41.03,,
731,11/15/2023 11:32:55,69.98,34.950,41.07,,
732,11/15/2023 11:42:55,70.03,34.960,41.13,,
733,11/15/2023 11:52:55,70.11,34.920,41.16,,
734,11/15/2023 12:02:55,70.16,35.000,41.27,,
735,11/15/2023 12:12:55,70.32,35.090,41.48,,
736,11/15/2023 12:22:55,70.41,35.020,41.50,,
737,11/15/2023 12:32:55,70.50,35.020,41.58,,
738,11/15/2023 12:42:55,70.59,35.000,41.65,,
739,11/15/2023 12:52:55,70.72,34.950,41.72,,
740,11/15/2023 13:02:55,70.81,35.060,41.88,,
741,11/15/2023 13:12:55,70.88,35.100,41.98,,
742,11/15/2023 13:22:55,71.02,35.040,42.06,,
743,11/15/2023 13:32:55,71.10,35.090,42.16,,
744,11/15/2023 13:42:55,71.19,35.180,42.30,,
745,11/15/2023 13:52:55,71.31,35.020,42.30,,
746,11/15/2023 14:02:55,71.44,34.990,42.38,,
747,11/15/2023 14:12:55,71.58,34.890,42.44,,
748,11/15/2023 14:22:55,71.65,34.960,42.55,,
749,11/15/2023 14:32:55,71.74,34.920,42.61,,
750,11/15/2023 14:42:55,71.87,34.980,42.76,,
751,11/15/2023 14:52:55,71.92,34.880,42.73,,
752,11/15/2023 15:02:55,72.05,34.820,42.80,,
753,11/15/2023 15:12:55,72.14,34.850,42.90,,
754,11/15/2023 15:22:55,72.23,34.790,42.93,,
755,11/15/2023 15:32:55,72.30,34.810,43.01,,
756,11/15/2023 15:42:55,72.39,34.740,43.03,,
757,11/15/2023 15:52:55,72.45,34.680,43.04,,
758,11/15/2023 16:02:55,72.48,34.570,42.99,,
759,11/15/2023 16:12:55,72.52,34.320,42.83,,
760,11/15/2023 16:22:55,72.61,34.220,42.84,,
761,11/15/2023 16:32:55,72.61,34.200,42.82,,
762,11/15/2023 16:42:55,72.61,34.360,42.94,,
763,11/15/2023 16:52:55,72.52,34.460,42.94,,
764,11/15/2023 17:02:55,72.45,34.090,42.60,,
765,11/15/2023 17:12:55,72.30,34.050,42.44,,
766,11/15/2023 17:22:55,72.18,34.050,42.33,,
767,11/15/2023 17:32:55,72.05,33.800,42.02,,
768,11/15/2023 17:42:55,72.01,33.960,42.12,,
769,11/15/2023 17:52:55,71.96,34.280,42.31,,
770,11/15/2023 18:02:55,71.92,34.380,42.35,,
771,11/15/2023 18:12:55,71.87,34.470,42.38,,
772,11/15/2023 18:22:55,71.83,34.610,42.45,,
773,11/15/2023 18:32:55,71.80,34.720,42.50,,
774,11/15/2023 18:42:55,71.74,34.880,42.57,,
775,11/15/2023 18:52:55,71.65,35.000,42.58,,
776,11/15/2023 19:02:55,71.62,35.120,42.64,,
777,11/15/2023 19:12:55,71.58,35.260,42.71,,
778,11/15/2023 19:22:55,71.53,35.360,42.74,,
779,11/15/2023 19:32:55,71.49,35.440,42.76,,
780,11/15/2023 19:42:55,71.40,35.550,42.77,,
781,11/15/2023 19:52:55,71.37,35.640,42.80,,
782,11/15/2023 20:02:55,71.28,35.760,42.81,,
783,11/15/2023 20:12:55,71.24,35.860,42.85,,
784,11/15/2023 20:22:55,71.19,35.920,42.84,,
785,11/15/2023 20:32:55,71.19,36.030,42.92,,
786,11/15/2023 20:42:55,71.15,36.130,42.97,,
787,11/15/2023 20:52:55,71.06,36.230,42.96,,
788,11/15/2023 21:02:55,71.02,36.310,42.98,,
789,11/15/2023 21:12:55,70.97,36.400,43.00,,
790,11/15/2023 21:22:55,70.88,36.470,42.97,,
791,11/15/2023 21:32:55,70.93,36.600,43.11,,
792,11/15/2023 21:42:55,70.88,36.650,43.10,,
793,11/15/2023 21:52:55,70.81,36.660,43.04,,
794,11/15/2023 22:02:55,70.75,36.740,43.05,,
795,11/15/2023 22:12:55,70.68,36.850,43.06,,
796,11/15/2023 22:22:55,70.63,36.910,43.06,,
797,11/15/2023 22:32:55,70.63,37.050,43.16,,
798,11/15/2023 22:42:55,70.59,37.080,43.15,,
799,11/15/2023 22:52:55,70.50,37.140,43.11,,
800,11/15/2023 23:02:55,70.47,37.220,43.13,,
801,11/15/2023 23:12:55,70.38,37.310,43.12,,
802,11/15/2023 23:22:55,70.38,37.320,43.13,,
803,11/15/2023 23:32:55,70.38,37.430,43.20,,
804,11/15/2023 23:42:55,70.32,37.460,43.17,,
805,11/15/2023 23:52:55,70.25,37.570,43.18,,
806,11/16/2023 00:02:55,70.32,37.540,43.23,,
807,11/16/2023 00:12:55,70.50,37.400,43.29,,
808,11/16/2023 00:22:55,70.50,37.510,43.37,,
809,11/16/2023 00:32:55,70.38,37.520,43.26,,
810,11/16/2023 00:42:55,70.29,37.650,43.27,,
811,11/16/2023 00:52:55,70.16,37.720,43.21,,
812,11/16/2023 01:02:55,70.16,37.830,43.29,,
813,11/16/2023 01:12:55,70.11,37.980,43.34,,
814,11/16/2023 01:22:55,70.03,38.030,43.31,,
815,11/16/2023 01:32:55,69.98,38.120,43.33,,
816,11/16/2023 01:42:55,70.11,38.040,43.39,,
817,11/16/2023 01:52:55,70.25,38.100,43.55,,
818,11/16/2023 02:02:55,70.16,38.120,43.49,,
819,11/16/2023 02:12:55,70.07,38.210,43.47,,
820,11/16/2023 02:22:55,69.94,38.310,43.42,,
821,11/16/2023 02:32:55,69.85,38.370,43.38,,
822,11/16/2023 02:42:55,69.91,38.530,43.54,,
823,11/16/2023 02:52:55,69.85,38.600,43.54,,
824,11/16/2023 03:02:55,69.73,38.630,43.45,,
825,11/16/2023 03:12:55,69.82,38.670,43.56,,
826,11/16/2023 03:22:55,69.98,38.510,43.59,,
827,11/16/2023 03:32:55,69.98,38.670,43.70,,
828,11/16/2023 03:42:55,69.91,38.730,43.67,,
829,11/16/2023 03:52:55,69.73,38.760,43.53,,
830,11/16/2023 04:02:55,69.60,38.850,43.49,,
831,11/16/2023 04:12:55,69.60,38.960,43.56,,
832,11/16/2023 04:22:55,69.55,39.110,43.61,,
833,11/16/2023 04:32:55,69.55,39.050,43.57,,
834,11/16/2023 04:42:55,69.64,39.110,43.69,,
835,11/16/2023 04:52:55,69.85,38.940,43.77,,
836,11/16/2023 05:02:55,69.85,39.070,43.86,,
837,11/16/2023 05:12:55,69.76,39.050,43.76,,
838,11/16/2023 05:22:55,69.60,39.170,43.70,,
839,11/16/2023 05:32:55,69.48,39.290,43.67,,
840,11/16/2023 05:42:55,69.51,39.400,43.77,,
841,11/16/2023 05:52:55,69.51,39.500,43.83,,
842,11/16/2023 06:02:55,69.55,39.450,43.84,,
843,11/16/2023 06:12:55,69.64,39.500,43.95,,
844,11/16/2023 06:22:55,69.85,39.350,44.04,,
845,11/16/2023 06:32:55,69.85,39.440,44.10,,
846,11/16/2023 06:42:55,69.82,39.500,44.11,,
847,11/16/2023 06:52:55,69.73,39.580,44.08,,
848,11/16/2023 07:02:55,69.64,39.710,44.09,,
849,11/16/2023 07:12:55,69.69,39.860,44.24,,
850,11/16/2023 07:22:55,69.69,39.980,44.32,,
851,11/16/2023 07:32:55,69.60,40.010,44.26,,
852,11/16/2023 07:42:55,69.69,40.120,44.41,,
853,11/16/2023 07:52:55,69.85,40.190,44.60,,
854,11/16/2023 08:02:55,69.94,40.230,44.71,,
855,11/16/2023 08:12:55,69.94,40.300,44.75,,
856,11/16/2023 08:22:55,69.91,40.470,44.83,,
857,11/16/2023 08:32:55,69.82,40.580,44.82,,
858,11/16/2023 08:42:55,69.82,40.730,44.92,,
859,11/16/2023 08:52:55,69.91,40.780,45.03,,
860,11/16/2023 09:02:55,69.91,40.810,45.05,,
861,11/16/2023 09:12:55,69.91,40.960,45.15,,
862,11/16/2023 09:22:55,69.98,41.180,45.35,,
863,11/16/2023 09:32:55,70.32,41.030,45.56,,
864,11/16/2023 09:42:55,70.47,40.960,45.65,,
865,11/16/2023 09:52:55,70.41,41.080,45.67,,
866,11/16/2023 10:02:55,70.41,41.060,45.66,,
867,11/16/2023 10:12:55,70.41,41.150,45.72,,
868,11/16/2023 10:22:55,70.41,41.390,45.88,,
869,11/16/2023 10:32:55,70.47,41.560,46.03,,
870,11/16/2023 10:42:55,70.54,41.480,46.04,,
871,11/16/2023 10:52:55,70.63,41.600,46.20,,
872,11/16/2023 11:02:55,70.63,41.810,46.33,,
873,11/16/2023 11:12:55,70.72,41.740,46.37,,
874,11/16/2023 11:22:55,70.75,41.840,46.47,,
875,11/16/2023 11:32:55,70.81,41.860,46.53,,
876,11/16/2023 11:42:55,70.88,41.910,46.62,,
877,11/16/2023 11:52:55,71.02,42.020,46.82,,
878,11/16/2023 12:02:55,71.10,41.970,46.86,,
879,11/16/2023 12:12:55,71.19,41.970,46.94,,
880,11/16/2023 12:22:55,71.28,42.030,47.06,,
881,11/16/2023 12:32:55,71.37,42.050,47.15,,
882,11/16/2023 12:42:55,71.49,42.240,47.38,,
883,11/16/2023 12:52:55,71.62,42.510,47.67,,
884,11/16/2023 13:02:55,71.74,42.420,47.72,,
885,11/16/2023 13:12:55,71.80,42.580,47.88,,
886,11/16/2023 13:22:55,71.92,42.850,48.16,,
887,11/16/2023 13:32:55,71.96,42.930,48.23,,
888,11/16/2023 13:42:55,72.05,43.200,48.49,,
889,11/16/2023 13:52:55,72.18,43.150,48.57,,
890,11/16/2023 14:02:55,72.23,43.250,48.68,,
891,11/16/2023 14:12:55,72.30,43.290,48.77,,
892,11/16/2023 14:22:55,72.39,43.300,48.86,,
893,11/16/2023 14:32:55,72.48,43.330,48.96,,
894,11/16/2023 14:42:55,72.52,43.410,49.04,,
895,11/16/2023 14:52:55,72.61,43.480,49.16,,
896,11/16/2023 15:02:55,72.64,43.540,49.23,,
897,11/16/2023 15:12:55,72.70,43.650,49.35,,
898,11/16/2023 15:22:55,72.79,43.720,49.47,,
899,11/16/2023 15:32:55,72.82,43.730,49.51,,
900,11/16/2023 15:42:55,72.86,43.740,49.55,,
901,11/16/2023 15:52:55,72.91,43.800,49.64,,
902,11/16/2023 16:02:55,72.95,43.890,49.72,,
903,11/16/2023 16:12:55,72.95,43.920,49.74,,
904,11/16/2023 16:22:55,73.00,44.130,49.92,,
905,11/16/2023 16:32:55,73.00,44.080,49.89,,
906,11/16/2023 16:42:55,73.00,44.070,49.88,,
907,11/16/2023 16:52:55,73.00,44.130,49.92,,
908,11/16/2023 17:02:55,73.00,44.220,49.97,,
909,11/16/2023 17:12:55,73.00,44.260,50.00,,
910,11/16/2023 17:22:55,73.00,44.260,50.00,,
911,11/16/2023 17:32:55,73.00,44.410,50.09,,
912,11/16/2023 17:42:55,73.00,44.390,50.08,,
913,11/16/2023 17:52:55,73.00,44.570,50.18,,
914,11/16/2023 18:02:55,72.91,44.610,50.13,,
915,11/16/2023 18:12:55,72.86,44.700,50.13,,
916,11/16/2023 18:22:55,72.86,44.840,50.22,,
917,11/16/2023 18:32:55,72.79,44.960,50.23,,
918,11/16/2023 18:42:55,72.73,45.070,50.24,,
919,11/16/2023 18:52:55,72.70,45.230,50.30,,
920,11/16/2023 19:02:55,72.70,45.250,50.32,,
921,11/16/2023 19:12:55,72.64,45.360,50.33,,
922,11/16/2023 19:22:55,72.61,45.440,50.35,,
923,11/16/2023 19:32:55,72.57,45.520,50.36,,
924,11/16/2023 19:42:55,72.57,45.520,50.36,,
925,11/16/2023 19:52:55,72.52,45.590,50.36,,
926,11/16/2023 20:02:55,72.52,45.670,50.40,,
927,11/16/2023 20:12:55,72.48,45.790,50.44,,
928,11/16/2023 20:22:55,72.48,45.820,50.46,,
929,11/16/2023 20:32:55,72.45,45.860,50.45,,
930,11/16/2023 20:42:55,72.39,46.000,50.48,,
931,11/16/2023 20:52:55,72.39,46.040,50.50,,
932,11/16/2023 21:02:55,72.39,46.090,50.53,,
933,11/16/2023 21:12:55,72.36,46.190,50.56,,
934,11/16/2023 21:22:55,72.30,46.190,50.51,,
935,11/16/2023 21:32:55,72.30,46.300,50.58,,
936,11/16/2023 21:42:55,72.27,46.360,50.57,,
937,11/16/2023 21:52:55,72.27,46.450,50.63,,
938,11/16/2023 22:02:55,72.27,46.500,50.66,,
939,11/16/2023 22:12:55,72.23,46.620,50.69,,
940,11/16/2023 22:22:55,72.23,46.580,50.67,,
941,11/16/2023 22:32:55,72.18,46.700,50.69,,
942,11/16/2023 22:42:55,72.18,46.800,50.75,,
943,11/16/2023 22:52:55,72.14,46.830,50.74,,
944,11/16/2023 23:02:55,72.14,46.940,50.80,,
945,11/16/2023 23:12:55,72.09,46.960,50.76,,
946,11/16/2023 23:22:55,72.09,47.060,50.82,,
947,11/16/2023 23:32:55,72.05,47.160,50.84,,
948,11/16/2023 23:42:55,72.05,47.220,50.88,,
949,11/16/2023 23:52:55,72.01,47.280,50.88,,
950,11/17/2023 00:02:55,72.01,47.370,50.93,,
951,11/17/2023 00:12:55,71.96,47.410,50.90,,
952,11/17/2023 00:22:55,71.96,47.490,50.95,,
953,11/17/2023 00:32:55,71.96,47.480,50.94,,
954,11/17/2023 00:42:55,71.92,47.640,51.00,,
955,11/17/2023 00:52:55,71.92,47.660,51.01,,
956,11/17/2023 01:02:55,71.92,47.810,51.10,,
957,11/17/2023 01:12:55,71.87,47.810,51.05,,
958,11/17/2023 01:22:55,71.87,47.730,51.00,,
959,11/17/2023 01:32:55,71.87,47.890,51.09,,
960,11/17/2023 01:42:55,71.83,47.990,51.12,,
